Date,Weekly_Incident_Rate_Pct_Change
2020-04-05,0.37055837563451766
2020-04-05,0.8189177673625905
2020-04-05,0.7251793129482824
2020-04-05,0.8972118185601334
2020-04-05,0.6334405144694535
2020-04-05,1.0554973821989528
2020-04-05,0.5709728867623602
2020-04-05,2.041666666666667
2020-04-05,0.8712574850299404
2020-04-05,0.8262370540851556
2020-04-05,1.120704845814978
2020-04-05,0.3531468531468531
2020-04-05,0.5161023947151113
2020-04-05,0.4199218750000002
2020-04-05,0.8733263126222357
2020-04-05,0.5162298789410666
2020-04-05,1.2739839646115563
2020-04-05,0.5348570964598895
2020-04-05,0.3450134770889486
2020-04-05,0.305194805194805
2020-04-05,1.0379999999999998
2020-04-05,0.49597423510466987
2020-04-05,0.6491134515397947
2020-04-05,0.35578274760383355
2020-04-05,0.697802197802198
