Date,Incident_Rate
2020-01-22,0.013132160885254724
2020-01-23,0.013132160885254724
2020-01-24,0.013132160885254724
2020-01-25,0.007891525614195465
2020-01-25,0.013132160885254724
2020-01-26,0.013738684990775159
2020-01-26,0.005061724823733659
2020-01-26,0.007891525614195465
2020-01-26,0.013132160885254724
2020-01-27,0.013738684990775159
2020-01-27,0.005061724823733659
2020-01-27,0.007891525614195465
2020-01-27,0.013132160885254724
2020-01-28,0.013738684990775159
2020-01-28,0.005061724823733659
2020-01-28,0.007891525614195465
2020-01-28,0.013132160885254724
2020-01-29,0.013738684990775159
2020-01-29,0.005061724823733659
2020-01-29,0.007891525614195465
2020-01-29,0.013132160885254724
2020-01-30,0.013738684990775159
2020-01-30,0.005061724823733659
2020-01-30,0.007891525614195465
2020-01-30,0.013132160885254724
2020-01-31,0.013738684990775159
2020-01-31,0.005061724823733659
2020-01-31,0.01578305122839093
2020-01-31,0.013132160885254724
2020-02-01,0.013738684990775159
2020-02-01,0.0075925872356004875
2020-02-01,0.01578305122839093
2020-02-01,0.014508517442792551
2020-02-01,0.013132160885254724
2020-02-02,0.013738684990775159
2020-02-02,0.0075925872356004875
2020-02-02,0.01578305122839093
2020-02-02,0.014508517442792551
2020-02-02,0.013132160885254724
2020-02-03,0.013738684990775159
2020-02-03,0.015185174471200975
2020-02-03,0.01578305122839093
2020-02-03,0.014508517442792551
2020-02-03,0.013132160885254724
2020-02-04,0.013738684990775159
2020-02-04,0.015185174471200975
2020-02-04,0.01578305122839093
2020-02-04,0.014508517442792551
2020-02-04,0.013132160885254724
2020-02-05,0.013738684990775159
2020-02-05,0.015185174471200975
2020-02-05,0.01578305122839093
2020-02-05,0.014508517442792551
2020-02-05,0.013132160885254724
2020-02-05,0.017174947796746172
2020-02-06,0.013738684990775159
2020-02-06,0.015185174471200975
2020-02-06,0.01578305122839093
2020-02-06,0.014508517442792551
2020-02-06,0.013132160885254724
2020-02-06,0.017174947796746172
2020-02-07,0.013738684990775159
2020-02-07,0.015185174471200975
2020-02-07,0.01578305122839093
2020-02-07,0.014508517442792551
2020-02-07,0.013132160885254724
2020-02-07,0.017174947796746172
2020-02-08,0.013738684990775159
2020-02-08,0.015185174471200975
2020-02-08,0.01578305122839093
2020-02-08,0.014508517442792551
2020-02-08,0.013132160885254724
2020-02-08,0.017174947796746172
2020-02-09,0.013738684990775159
2020-02-09,0.015185174471200975
2020-02-09,0.01578305122839093
2020-02-09,0.014508517442792551
2020-02-09,0.013132160885254724
2020-02-09,0.017174947796746172
2020-02-10,0.013738684990775159
2020-02-10,0.015185174471200975
2020-02-10,0.01578305122839093
2020-02-10,0.014508517442792551
2020-02-10,0.013132160885254724
2020-02-10,0.017174947796746172
2020-02-11,0.013738684990775159
2020-02-11,0.017716036883067804
2020-02-11,0.01578305122839093
2020-02-11,0.014508517442792551
2020-02-11,0.013132160885254724
2020-02-11,0.017174947796746172
2020-02-12,0.013738684990775159
2020-02-12,0.017716036883067804
2020-02-12,0.01578305122839093
2020-02-12,0.014508517442792551
2020-02-12,0.013132160885254724
2020-02-12,0.017174947796746172
