Date,Province_State,Population,Elapsed_Days,Percentage_Home
2020-02-25,Massachusetts,6892503.0,0,35.629105370534404
2020-02-25,Texas,28995881.0,0,32.696797815281386
2020-02-25,Washington,7614893.0,0,33.123423910844124
2020-02-25,Wisconsin,5822434.0,0,35.611352865974226
2020-02-26,Arizona,7278717.0,0,21.626907793199177
2020-02-26,California,39512223.0,0,19.307314226427152
2020-02-26,Illinois,12671821.0,0,22.2042032899226
2020-02-26,Massachusetts,6892503.0,0,20.672459719489087
2020-02-26,Texas,28995881.0,0,18.865134045291672
2020-02-26,Washington,7614893.0,0,20.86437238417313
2020-02-26,Wisconsin,5822434.0,0,20.57465110694462
2020-02-27,Arizona,7278717.0,0,21.67136825183625
2020-02-27,California,39512223.0,0,20.329687343532935
2020-02-27,Illinois,12671821.0,0,20.21423701697979
2020-02-27,Massachusetts,6892503.0,0,22.201226256475
2020-02-27,Texas,28995881.0,0,18.22272957249153
2020-02-27,Washington,7614893.0,0,21.396679351130874
2020-02-27,Wisconsin,5822434.0,0,20.335140748437862
2020-02-28,Arizona,7278717.0,0,22.041955482525946
2020-02-28,California,39512223.0,0,20.45776874995455
2020-02-28,Illinois,12671821.0,0,20.667060361061512
2020-02-28,Massachusetts,6892503.0,0,19.698635769751448
2020-02-28,Texas,28995881.0,0,18.66752549612879
2020-02-28,Washington,7614893.0,0,21.75157504447679
2020-02-28,Wisconsin,5822434.0,0,20.716023161398663
2020-02-29,Arizona,7278717.0,0,25.70659513926085
2020-02-29,California,39512223.0,0,24.021584215842253
2020-02-29,Illinois,12671821.0,0,23.612069920206643
2020-02-29,Massachusetts,6892503.0,0,25.740661031941205
2020-02-29,Oregon,4217737.0,0,27.81864410536185
2020-02-29,Texas,28995881.0,0,21.807184504462718
2020-02-29,Washington,7614893.0,0,26.68468180815903
2020-02-29,Wisconsin,5822434.0,0,24.736091723481998
2020-03-01,Arizona,7278717.0,0,33.209287082111274
2020-03-01,California,39512223.0,0,31.573386777343604
2020-03-01,Illinois,12671821.0,0,30.160289614437733
2020-03-01,Massachusetts,6892503.0,0,33.40942448546043
2020-03-01,Oregon,4217737.0,0,34.07804029301544
2020-03-01,Rhode Island,1059361.0,0,32.3195245173998
2020-03-01,Texas,28995881.0,0,28.88986595567809
2020-03-01,Washington,7614893.0,0,33.728539160270465
2020-03-01,Wisconsin,5822434.0,0,31.730064411662664
2020-03-02,Arizona,7278717.0,0,27.343970836437464
2020-03-02,California,39512223.0,0,24.702763855127028
2020-03-02,Florida,21477737.0,0,24.657600494118824
2020-03-02,Illinois,12671821.0,0,24.716761026479286
2020-03-02,Massachusetts,6892503.0,0,24.493706647853237
2020-03-02,New Hampshire,1359711.0,0,25.547891140425662
2020-03-02,New York,19453561.0,0,24.82336641319231
2020-03-02,Oregon,4217737.0,0,27.670895456338812
2020-03-02,Rhode Island,1059361.0,0,24.907737187602173
2020-03-02,Texas,28995881.0,0,22.739997122761768
2020-03-02,Washington,7614893.0,0,27.32355593790257
2020-03-02,Wisconsin,5822434.0,0,25.24285867565784
2020-03-03,Arizona,7278717.0,0,23.776260985666624
2020-03-03,California,39512223.0,0,20.799416670066726
2020-03-03,Florida,21477737.0,0,21.398319655199
2020-03-03,Georgia,10617423.0,0,20.89424279925268
2020-03-03,Illinois,12671821.0,0,21.019407972344545
2020-03-03,Massachusetts,6892503.0,0,21.51355221817492
2020-03-03,New Hampshire,1359711.0,0,20.532759762087537
2020-03-03,New York,19453561.0,0,22.995661054017145
2020-03-03,North Carolina,10488084.0,0,21.4291789931012
2020-03-03,Oregon,4217737.0,0,22.916021380180315
2020-03-03,Rhode Island,1059361.0,0,21.42651540506956
2020-03-03,Texas,28995881.0,0,20.052908260632453
2020-03-03,Washington,7614893.0,0,23.310378067581592
2020-03-03,Wisconsin,5822434.0,0,21.28983691908832
2020-03-04,Arizona,7278717.0,0,24.257719206367394
2020-03-04,California,39512223.0,0,21.232191803525453
2020-03-04,Florida,21477737.0,0,24.06126069405808
2020-03-04,Georgia,10617423.0,0,23.06333074362297
2020-03-04,Illinois,12671821.0,0,22.78194551326785
2020-03-04,Massachusetts,6892503.0,0,22.373215774509507
2020-03-04,New Hampshire,1359711.0,0,21.885202178571692
2020-03-04,New York,19453561.0,0,23.411531146571978
2020-03-04,North Carolina,10488084.0,0,22.991072264417767
2020-03-04,Oregon,4217737.0,0,24.040809587158073
2020-03-04,Rhode Island,1059361.0,0,23.20151216501359
2020-03-04,Texas,28995881.0,0,22.86489184062749
2020-03-04,Washington,7614893.0,0,23.675703117396477
2020-03-04,Wisconsin,5822434.0,0,22.151319392718573
2020-03-05,Arizona,7278717.0,0,23.631113029770926
2020-03-05,California,39512223.0,0,20.21669669744732
2020-03-05,Florida,21477737.0,0,21.200014872339228
2020-03-05,Georgia,10617423.0,0,21.021712647254905
2020-03-05,Illinois,12671821.0,0,20.610095493597413
2020-03-05,Massachusetts,6892503.0,0,19.864945280634
2020-03-05,Nevada,3080156.0,0,21.738674215287205
2020-03-05,New Hampshire,1359711.0,0,19.86043529417074
2020-03-05,New Jersey,8882190.0,0,19.013340566992763
2020-03-05,New York,19453561.0,0,21.435443630383514
2020-03-05,North Carolina,10488084.0,0,21.221824415153435
2020-03-05,Oregon,4217737.0,0,22.697380556652583
2020-03-05,Rhode Island,1059361.0,0,21.870151084546126
2020-03-05,Tennessee,6829174.0,0,20.196116867235105
2020-03-05,Texas,28995881.0,0,20.07029982972545
2020-03-05,Washington,7614893.0,1,24.34706864039764
2020-03-05,Wisconsin,5822434.0,0,22.005861509119658
2020-03-06,Arizona,7278717.0,0,22.01828028471416
2020-03-06,California,39512223.0,0,21.569341395244074
2020-03-06,Colorado,5758736.0,0,20.611029388714726
2020-03-06,Delaware,973764.0,0,22.125586424209935
2020-03-06,Florida,21477737.0,0,20.837826893641843
2020-03-06,Georgia,10617423.0,0,18.52312109624577
2020-03-06,Illinois,12671821.0,0,19.781705765314854
2020-03-06,Indiana,6732219.0,0,19.915931112224623
2020-03-06,Kentucky,4467673.0,0,18.41152293729161
2020-03-06,Maryland,6045680.0,0,22.510034677688196
2020-03-06,Massachusetts,6892503.0,0,20.810983117584684
2020-03-06,Minnesota,5639632.0,0,20.001202241749166
2020-03-06,Nebraska,1934408.0,0,17.221948720434803
2020-03-06,Nevada,3080156.0,0,21.09510206980577
2020-03-06,New Hampshire,1359711.0,0,18.7772197341124
2020-03-06,New Jersey,8882190.0,0,18.92484185828974
2020-03-06,New York,19453561.0,0,20.75077339834197
2020-03-06,North Carolina,10488084.0,0,19.60237721890779
2020-03-06,Oregon,4217737.0,0,22.160164804408307
2020-03-06,Pennsylvania,12801989.0,0,21.26327340358279
2020-03-06,Rhode Island,1059361.0,0,20.286387326178673
2020-03-06,Tennessee,6829174.0,0,19.363205124575828
2020-03-06,Texas,28995881.0,0,18.810381920350235
2020-03-06,Washington,7614893.0,2,24.577091965805263
2020-03-06,Wisconsin,5822434.0,0,20.973617445623947
2020-03-07,Arizona,7278717.0,0,24.79218022912203
2020-03-07,California,39512223.0,0,24.836227869611033
2020-03-07,Colorado,5758736.0,0,23.72870749579053
2020-03-07,Connecticut,3565287.0,0,23.64132065177275
2020-03-07,Delaware,973764.0,0,25.38017101283733
2020-03-07,Florida,21477737.0,0,24.8028824030608
2020-03-07,Georgia,10617423.0,0,22.141344634059724
2020-03-07,Hawaii,1415872.0,0,21.85475954035124
2020-03-07,Illinois,12671821.0,0,23.497587516936555
2020-03-07,Indiana,6732219.0,0,23.379391142273985
2020-03-07,Kentucky,4467673.0,0,21.393122254979108
2020-03-07,Maryland,6045680.0,0,25.66084764750366
2020-03-07,Massachusetts,6892503.0,0,24.217339995561208
2020-03-07,Minnesota,5639632.0,0,23.483887661945523
2020-03-07,Nebraska,1934408.0,0,21.738348524687762
2020-03-07,Nevada,3080156.0,0,26.12694919224582
2020-03-07,New Hampshire,1359711.0,0,24.20159408034331
2020-03-07,New Jersey,8882190.0,0,24.195605356155053
2020-03-07,New York,19453561.0,0,27.110792164435438
2020-03-07,North Carolina,10488084.0,0,23.923824922723398
2020-03-07,Oklahoma,3956971.0,0,20.891489930988442
2020-03-07,Oregon,4217737.0,0,26.32988936315127
2020-03-07,Pennsylvania,12801989.0,0,24.679346200499115
2020-03-07,Rhode Island,1059361.0,0,23.73741627508677
2020-03-07,South Carolina,5148714.0,0,21.471590561293468
2020-03-07,Tennessee,6829174.0,0,21.758983342829694
2020-03-07,Texas,28995881.0,0,21.70696974442506
2020-03-07,Utah,3205958.0,0,21.921768803482184
2020-03-07,Washington,7614893.0,3,27.524525733209728
2020-03-07,Wisconsin,5822434.0,0,22.984864662773013
